COMPANY NAME,CITY,LATITUDE,LONGITUDE,PRIMARY NAICS DESCRIPTION
Dickey's Barbecue Pit,Yakima,46.584529,-120.545574,Limited-Service Restaurants
Dickey's Barbecue Pit,Yakima,46.612591,-120.569824,Limited-Service Restaurants
Did's Pizza & Froyo,Spokane,47.707271,-117.410438,Full-Service Restaurants
Docs On The Green Pizzeria,Granger,46.340731,-120.175896,Full-Service Restaurants
Domini Restaurant,Spokane,47.65704,-117.42232,Limited-Service Restaurants
Domino's,Arlington,48.152328,-122.179118,Limited-Service Restaurants
Domino's,Auburn,47.272508,-122.22925,Limited-Service Restaurants
Domino's,Auburn,47.301643,-122.2243,Limited-Service Restaurants
Domino's,Battle Ground,45.780855,-122.549869,Limited-Service Restaurants
Domino's,Bellevue,47.620766,-122.199926,Limited-Service Restaurants
Domino's,Bellevue,47.5766,-122.1366,Limited-Service Restaurants
Domino's,Bellevue,47.617877,-122.127653,Limited-Service Restaurants
Domino's,Bellingham,48.730565,-122.471327,Limited-Service Restaurants
Domino's,Bellingham,48.785212,-122.483315,Limited-Service Restaurants
Domino's,Bellingham,48.730144,-122.471777,Limited-Service Restaurants
Domino's,Bonney Lake,47.169634,-122.165099,Limited-Service Restaurants
Domino's,Bothell,47.810692,-122.205783,Limited-Service Restaurants
Domino's,Bremerton,47.570545,-122.664807,Limited-Service Restaurants
Domino's,Bremerton,47.626708,-122.628295,Limited-Service Restaurants
Domino's,Camas,45.584055,-122.368681,Limited-Service Restaurants
Domino's,Centralia,46.73037,-122.9849,Limited-Service Restaurants
Domino's,Cheney,47.498054,-117.562968,Limited-Service Restaurants
Domino's,Covington,47.358785,-122.114482,Limited-Service Restaurants
Domino's,Custer,48.934884,-122.666174,Limited-Service Restaurants
Domino's,Dupont,47.092651,-122.645045,Limited-Service Restaurants
Domino's,East Wenatchee,47.406411,-120.280279,Limited-Service Restaurants
Domino's,Edmonds,47.790539,-122.338215,Limited-Service Restaurants
Domino's,Ellensburg,46.99961,-120.541644,Limited-Service Restaurants
Domino's,Everett,47.980171,-122.208159,Limited-Service Restaurants
Domino's,Everett,47.928533,-122.221816,Limited-Service Restaurants
Domino's,Federal Way,47.311727,-122.313639,Limited-Service Restaurants
Domino's,Federal Way,47.29978,-122.36339,Limited-Service Restaurants
Domino's,Ferndale,48.844584,-122.583943,Limited-Service Restaurants
Domino's,Gig Harbor,47.3015,-122.57973,Limited-Service Restaurants
Domino's,Graham,47.053174,-122.300022,Limited-Service Restaurants
Domino's,Hoquiam,46.975409,-123.864929,Limited-Service Restaurants
Domino's,Issaquah,47.531496,-122.036103,Limited-Service Restaurants
Domino's,Kenmore,47.758586,-122.248708,Limited-Service Restaurants
Domino's,Kennewick,46.207275,-119.116602,Limited-Service Restaurants
Domino's,Kennewick,46.212071,-119.182815,Limited-Service Restaurants
Domino's,Kent,47.385507,-122.294853,Limited-Service Restaurants
Domino's,Kent,47.362511,-122.234018,Limited-Service Restaurants
Domino's,Kingston,47.810976,-122.539307,Limited-Service Restaurants
Domino's,Kirkland,47.721179,-122.20829,Limited-Service Restaurants
Domino's,Kirkland,47.678856,-122.17927,Limited-Service Restaurants
Domino's,Lacey,47.058197,-122.769074,Limited-Service Restaurants
Domino's,Lacey,46.999327,-122.825419,Limited-Service Restaurants
Domino's,Lake Stevens,47.998291,-122.107299,Limited-Service Restaurants
Domino's,Lakewood,47.165539,-122.509159,Limited-Service Restaurants
Domino's,Liberty Lake,47.668473,-117.105173,Limited-Service Restaurants
Domino's,Longview,46.143422,-122.930273,Limited-Service Restaurants
Domino's,Lynnwood,47.84087,-122.297867,Limited-Service Restaurants
Domino's,Lynnwood,47.821519,-122.261021,Limited-Service Restaurants
Domino's,Maple Valley,47.38804,-122.04581,Limited-Service Restaurants
Domino's,Marysville,48.08454,-122.171822,Limited-Service Restaurants
Domino's,Milton,47.25101,-122.295567,Limited-Service Restaurants
Domino's,Monroe,47.858223,-121.965216,Limited-Service Restaurants
Domino's,Moses Lake,47.133048,-119.275481,Limited-Service Restaurants
Domino's,Mt Vernon,48.435361,-122.321202,Limited-Service Restaurants
Domino's,Oak Harbor,48.295445,-122.653737,Limited-Service Restaurants
Domino's,Olympia,47.046802,-122.942663,Limited-Service Restaurants
Domino's,Olympia,47.04902,-122.824171,Limited-Service Restaurants
Domino's,Pasco,46.241343,-119.141172,Limited-Service Restaurants
Domino's,Pasco,46.271118,-119.182189,Limited-Service Restaurants
Domino's,Port Angeles,48.111186,-123.412286,Limited-Service Restaurants
Domino's,Port Orchard,47.519855,-122.608317,Limited-Service Restaurants
Domino's,Poulsbo,47.741568,-122.640084,Limited-Service Restaurants
Domino's,Prosser,46.21966,-119.787323,Limited-Service Restaurants
Domino's,Pullman,46.73433,-117.170123,Limited-Service Restaurants
Domino's,Puyallup,47.136837,-122.291715,Limited-Service Restaurants
Domino's,Puyallup,47.152612,-122.357373,Limited-Service Restaurants
Domino's,Puyallup,47.190862,-122.287108,Limited-Service Restaurants
Domino's,Redmond,47.674606,-122.123383,Limited-Service Restaurants
Domino's,Renton,47.449223,-122.186069,Limited-Service Restaurants
Domino's,Renton,47.474227,-122.217269,Limited-Service Restaurants
Domino's,Renton,47.488637,-122.164177,Limited-Service Restaurants
Domino's,Richland,46.290524,-119.276799,Limited-Service Restaurants
Domino's,Sammamish,47.613345,-122.034537,Limited-Service Restaurants
Domino's,Seattle,47.613637,-122.321036,Limited-Service Restaurants
Domino's,Seattle,47.599294,-122.308303,Limited-Service Restaurants
Domino's,Seattle,47.661579,-122.330526,Limited-Service Restaurants
Domino's,Seattle,47.661481,-122.297394,Limited-Service Restaurants
Domino's,Seattle,47.617674,-122.353694,Limited-Service Restaurants
Domino's,Seattle,47.719662,-122.355624,Limited-Service Restaurants
Domino's,Seattle,47.537013,-122.280071,Limited-Service Restaurants
Domino's,Seattle,47.563111,-122.287536,Limited-Service Restaurants
Domino's,Seattle,47.543746,-122.386762,Limited-Service Restaurants
Domino's,Seattle,47.625917,-122.345879,Limited-Service Restaurants
Domino's,Seattle,47.690106,-122.377093,Limited-Service Restaurants
Domino's,Sedro Woolley,48.505573,-122.239217,Limited-Service Restaurants
Domino's,Selah,46.646427,-120.531136,Limited-Service Restaurants
Domino's,Sequim,48.079456,-123.120724,Limited-Service Restaurants
Domino's,Shelton,47.213609,-123.099548,Limited-Service Restaurants
Domino's,Shoreline,47.7753,-122.309794,Limited-Service Restaurants
Domino's,Silverdale,47.661308,-122.685112,Limited-Service Restaurants
Domino's,Snohomish,47.878369,-122.164433,Limited-Service Restaurants
Domino's,Snoqualmie,47.534173,-121.839332,Limited-Service Restaurants
Domino's,Spanaway,47.055645,-122.398981,Limited-Service Restaurants
Domino's,Spokane,47.700248,-117.378591,Limited-Service Restaurants
Domino's,Spokane,47.683747,-117.283162,Limited-Service Restaurants
Domino's,Spokane,47.672184,-117.365721,Limited-Service Restaurants
Domino's,Spokane,47.708731,-117.449644,Limited-Service Restaurants
Domino's,Spokane,47.653717,-117.423129,Limited-Service Restaurants
Domino's,Spokane,47.742698,-117.41213,Limited-Service Restaurants
Domino's,Spokane Valley,47.656768,-117.250164,Limited-Service Restaurants
Domino's,Sunnyside,46.328342,-120.00647,Limited-Service Restaurants
Domino's,Tacoma,47.1451,-122.433673,Limited-Service Restaurants
Domino's,Tacoma,47.271333,-122.496559,Limited-Service Restaurants
Domino's,Tacoma,47.221716,-122.434614,Limited-Service Restaurants
Domino's,Tacoma,47.207806,-122.485478,Limited-Service Restaurants
Domino's,Tacoma,47.192494,-122.434788,Limited-Service Restaurants
Domino's,Tacoma,47.256235,-122.438828,Limited-Service Restaurants
Domino's,Tacoma,47.179407,-122.434527,Limited-Service Restaurants
Domino's,Tacoma,47.191525,-122.417265,Limited-Service Restaurants
Domino's,East Olympia,47.016622,-122.89874,Limited-Service Restaurants
Domino's,University Place,47.242442,-122.536293,Limited-Service Restaurants
Domino's,Vancouver,45.687221,-122.659223,Limited-Service Restaurants
Domino's,Vancouver,45.720819,-122.651636,Limited-Service Restaurants
Domino's,Vancouver,45.617551,-122.527458,Limited-Service Restaurants
Domino's,Walla Walla,46.057663,-118.34573,Limited-Service Restaurants
Domino's,Wenatchee,47.429783,-120.318069,Limited-Service Restaurants
Domino's,West Richland,46.258441,-119.34034,Limited-Service Restaurants
Domino's,Woodinville,47.756315,-122.080998,Limited-Service Restaurants
Domino's,Yakima,46.570362,-120.509158,Limited-Service Restaurants
Domino's,Yakima,46.592968,-120.604378,Limited-Service Restaurants
Domino's,Yakima,46.60443,-120.494326,Limited-Service Restaurants
Domino's,Yelm,46.936729,-122.592342,Limited-Service Restaurants
Dona Queen Donuts & Deli,Seattle,47.580481,-122.329563,Limited-Service Restaurants
Donavon's Deli Provisions,Mukilteo,47.890284,-122.294535,Limited-Service Restaurants
Doras Deli,Walla Walla,46.05715,-118.400867,Limited-Service Restaurants
Dot's Delicatessen,Bainbridge Isle,47.623668,-122.519369,Limited-Service Restaurants
DQ Grill & Chill,Battle Ground,45.780995,-122.554309,Limited-Service Restaurants
DQ Grill & Chill,Grandview,46.256232,-119.90734,Limited-Service Restaurants
DQ Grill & Chill,Kennewick,46.207408,-119.159491,Limited-Service Restaurants
DQ Grill & Chill,Pasco,46.27108,-119.17881,Limited-Service Restaurants
DQ Grill & Chill,Richland,46.226928,-119.24591,Limited-Service Restaurants
DQ Grill & Chill,Tacoma,47.192577,-122.461321,Limited-Service Restaurants
Drake's U Bake Pizza & Subs,Port Angeles,48.11147,-123.43749,Full-Service Restaurants
Dugan's Pizza,Ocean Shores,46.956871,-124.168454,Full-Service Restaurants
Eastlake Specialty Market LLC,Seattle,47.633416,-122.32536,Limited-Service Restaurants
El Delicioso Deli,Seattle,47.580871,-122.312988,Limited-Service Restaurants
Ella's Deli,Bothell,47.802431,-122.196508,Limited-Service Restaurants
Eurasia Deli House,Kent,47.37104,-122.20426,Limited-Service Restaurants
Euro Slice Deli,Renton,47.473168,-122.222576,Limited-Service Restaurants
Euro Slice Deli,Renton,47.471469,-122.219086,Limited-Service Restaurants
European Deli Svetlana,Everett,47.908144,-122.224366,Limited-Service Restaurants
Extreme Pita,Kent,47.385099,-122.235357,Limited-Service Restaurants
Factory Pizzeria,Othello,46.824894,-119.173585,Full-Service Restaurants
Fairgrounds Pizzeria,Bremerton,47.63283,-122.64911,Full-Service Restaurants
Fairhaven Pizza Co,Bellingham,48.71977,-122.50309,Full-Service Restaurants
Family Market & Deli,Everett,47.974969,-122.218958,Limited-Service Restaurants
Fat Olives Restaurant,Richland,46.285453,-119.276186,Full-Service Restaurants
Fatburger,Airway Heights,47.658367,-117.564801,Limited-Service Restaurants
Fatburger,Federal Way,47.28932,-122.314399,Limited-Service Restaurants
Fatburger,Issaquah,47.54587,-122.038241,Limited-Service Restaurants
Fatburger,Redmond,47.670258,-122.110824,Limited-Service Restaurants
Fatburger,Seattle,47.57896,-122.410989,Limited-Service Restaurants
Fatburger,Spokane,47.71563,-117.43688,Limited-Service Restaurants
Fidalgo Pizza,Anacortes,48.495828,-122.612469,Full-Service Restaurants
Fieldhouse Pizza & Pub,Spokane,47.700785,-117.478751,Full-Service Restaurants
Fifth Avenue Sandwich Shop,Olympia,47.04397,-122.90075,Limited-Service Restaurants
Figaro's Pizza,Centralia,46.69571,-122.95684,Full-Service Restaurants
Figaro's Pizza,Lakebay,47.340321,-122.745562,Full-Service Restaurants
Figaro's Pizza,Rochester,46.799586,-123.010723,Full-Service Restaurants
Firehouse Subs,Everett,47.90855,-122.228941,Limited-Service Restaurants
Firehouse Subs,Lakewood,47.166656,-122.51173,Limited-Service Restaurants
Firehouse Subs,Marysville,48.152258,-122.195694,Limited-Service Restaurants
Firehouse Subs,Mt Vernon,48.435796,-122.33534,Limited-Service Restaurants
Firehouse Subs,Spokane,47.672037,-117.366864,Limited-Service Restaurants
Firehouse Subs,Spokane,47.729141,-117.410814,Limited-Service Restaurants
Firehouse Subs,Vancouver,45.616213,-122.477927,Limited-Service Restaurants
Firehouse Subs,Vancouver,45.709598,-122.704523,Limited-Service Restaurants
Firehouse Subs,Vancouver,45.654101,-122.58953,Limited-Service Restaurants
Five Corner Deli Market,Edmonds,47.806689,-122.347253,Limited-Service Restaurants
Five Mile Heights Pizza Parlor,Spokane,47.716519,-117.43515,Full-Service Restaurants
Flying Pie Pizzeria,Issaquah,47.533482,-122.033791,Full-Service Restaurants
Flying Pig Pizza,Cashmere,47.52182,-120.46983,Full-Service Restaurants
Flying Saucer Pizza,Redmond,47.683489,-122.144189,Full-Service Restaurants
Flying Squirrel Pizza,Seattle,47.689424,-122.322904,Full-Service Restaurants
Flying Squirrel Pizza Co,Seattle,47.56429,-122.27102,Full-Service Restaurants
Four Star Supply Inc,Pullman,46.72677,-117.16894,Full-Service Restaurants
Fredda & Lori's Deli LLC,Gig Harbor,47.338913,-122.590922,Limited-Service Restaurants
Freeway Deli Mart,Chehalis,46.548387,-122.878711,Limited-Service Restaurants
Frelard Pizza Co,Seattle,47.65638,-122.361893,Full-Service Restaurants
Froso's Greek & Italian,Marysville,48.05146,-122.176677,Full-Service Restaurants
G Food Mart Deli,Kirkland,47.71406,-122.175333,Limited-Service Restaurants
Galley Deli,Tacoma,47.25118,-122.43654,Limited-Service Restaurants
Gandolfos Nydeli,Bellingham,48.800593,-122.484926,Limited-Service Restaurants
Garlic Jim's Famous Grmt Pizza,Edmonds,47.79023,-122.36442,Full-Service Restaurants
Garlic Jim's Famous Grmt Pizza,Mukilteo,47.898613,-122.291157,Full-Service Restaurants
Garlic Jim's Famous Grmt Pizza,Redmond,47.702793,-122.093502,Full-Service Restaurants
Garlic Jim's Famous Grmt Pizza,Vancouver,45.717689,-122.658695,Full-Service Restaurants
George's Sausage & Deli,Seattle,47.60879,-122.326383,Limited-Service Restaurants
Gepetto's Restaurant & Sports,Montesano,46.979819,-123.599833,Full-Service Restaurants
Giannoni's Pizzeria,Seattle,47.521197,-122.366395,Full-Service Restaurants
Gillianos Pizza-Ice Cream Prlr,Woodland,45.908076,-122.742402,Full-Service Restaurants
Giorgio's Pizza & Spaghetti,Everett,47.91539,-122.23382,Full-Service Restaurants
Godfather's Pizza,Federal Way,47.30044,-122.363282,Limited-Service Restaurants
Godfather's Pizza,Tacoma,47.114599,-122.434293,Limited-Service Restaurants
Godfather's Pizza,Wenatchee,47.436726,-120.321831,Limited-Service Restaurants
Golden Corral Buffet & Grill,Marysville,48.059588,-122.177796,Limited-Service Restaurants
Golden Corral Buffet & Grill,Spokane,47.723708,-117.412101,Limited-Service Restaurants
Good Guys Pizza,Seattle,47.70416,-122.34434,Full-Service Restaurants
Grandpa's Sweet Treats,Tumwater,46.999309,-122.919163,Limited-Service Restaurants
Graze,Richland,46.276161,-119.274408,Limited-Service Restaurants
Hamlin Market & Deli,Seattle,47.64539,-122.325962,Limited-Service Restaurants
Han's Deli & Grocery,Seattle,47.609398,-122.329604,Limited-Service Restaurants
Handy Deli & Grocery,Tacoma,47.177408,-122.463089,Limited-Service Restaurants
Hans' German Sausage & Deli,Burien,47.470371,-122.343579,Limited-Service Restaurants
Happy Cat Pizza,Lynnwood,47.81787,-122.324585,Full-Service Restaurants
Harbor Gift & Art Gallery,Coupeville,48.220861,-122.68517,Limited-Service Restaurants
Harbor Marina Deli,Seattle,47.570643,-122.347627,Limited-Service Restaurants
Harbor Market,Gig Harbor,47.30443,-122.578477,Limited-Service Restaurants
Healthy Bodies,Seattle,47.6093,-122.341323,Limited-Service Restaurants
Hello Robin,Seattle,47.623957,-122.306926,Limited-Service Restaurants
Hibachi Buffet,Auburn,47.3222,-122.218888,Limited-Service Restaurants
Hitchcock Deli,Bainbridge Isle,47.624807,-122.52058,Limited-Service Restaurants
Hitchcock Deli,Seattle,47.549072,-122.317373,Limited-Service Restaurants
Hoagie's Sub Deli,Tacoma,47.15559,-122.50497,Limited-Service Restaurants
Holgate Deli & Sundries,Seattle,47.586855,-122.322446,Limited-Service Restaurants
Holy Cannoli,Seattle,47.617663,-122.349195,Limited-Service Restaurants
Home Slice Take N Bake,Forks,47.94967,-124.38567,Full-Service Restaurants
Homegrown,Bellevue,47.615142,-122.198025,Limited-Service Restaurants
Hometown Pizza,Twisp,48.363896,-120.121379,Full-Service Restaurants
Hometown Pizza Pasta & Bakery,Oroville,48.937917,-119.435825,Full-Service Restaurants
Hong Kong Buffet,Spokane Valley,47.6738,-117.208741,Limited-Service Restaurants
Hong Kong Express,Spokane,47.674672,-117.413523,Limited-Service Restaurants
Hot Mama's Pizza,Seattle,47.615301,-122.323227,Full-Service Restaurants
Hu Hot Mongolian Grill,Spokane Valley,47.657174,-117.247167,Limited-Service Restaurants
Hubbs Pizza & Pasta,Arlington,48.187093,-122.135153,Full-Service Restaurants
I Love Sandwiches-Teriaki,Shoreline,47.73549,-122.34574,Limited-Service Restaurants
Independent Pizzeria,Seattle,47.636383,-122.277058,Full-Service Restaurants
Island View Market & Deli,Richland,46.237915,-119.225751,Limited-Service Restaurants
Italian Family Pizza,Seattle,47.609435,-122.325458,Full-Service Restaurants
Italian Fresh Pizza,Black Diamond,47.30868,-122.003714,Full-Service Restaurants
Izzy's,Olympia,47.042144,-122.844725,Full-Service Restaurants
Izzy's,Vancouver,45.6781,-122.656494,Full-Service Restaurants
Izzy's Pizza Bar-Classic Bfft,Kelso,46.139415,-122.903374,Full-Service Restaurants
Jack In The Box,Aberdeen,46.9758,-123.813644,Limited-Service Restaurants
Jack In The Box,Anacortes,48.499107,-122.613195,Limited-Service Restaurants
Jack In The Box,Arlington,48.15217,-122.179392,Limited-Service Restaurants
Jack In The Box,Auburn,47.320313,-122.225225,Limited-Service Restaurants
Jack In The Box,Auburn,47.302218,-122.228015,Limited-Service Restaurants
Jack In The Box,Battle Ground,45.781369,-122.54943,Limited-Service Restaurants
Jack In The Box,Bellevue,47.609881,-122.201091,Limited-Service Restaurants
Jack In The Box,Bellevue,47.626846,-122.142702,Limited-Service Restaurants
Jack In The Box,Bellevue,47.581686,-122.135514,Limited-Service Restaurants
Jack In The Box,Bellingham,48.789959,-122.508549,Limited-Service Restaurants
Jack In The Box,Bellingham,48.77216,-122.461552,Limited-Service Restaurants
